From Currency|To Currency|Conversion Date|Conversion Rate|Conversion Type|User Conversion Type
USD|CAD|2022-03-31|1.27162479668658728796416311067177209102E00|300000007815003|Period Average
INR|GBP|2022-03-31|9.96476971610502613777033119837344984E-03|300000007815003|Period Average
INR|IDR|2022-03-31|1.89718472963599854903311877438830969947E02|300000007815003|Period Average
USD|PLN|2022-03-31|4.35186348099815385247409096317270344113E00|300000007815003|Period Average
INR|JPY|2022-03-31|1.5425187829002963537988827885064698089E00|300000007815003|Period Average
INR|PLN|2022-03-31|5.701922265561469003932043313562282801E-02|300000007815003|Period Average
MXN|INR|2022-03-31|3.59512580465072161023613997842342106829E00|300000007815003|Period Average
EUR|USD|2022-03-31|1.09929328204759344314165866222675887857E00|300000007815003|Period Average
JPY|USD|2021-09-30|0.0090903722465801069664465869971049946|300000007815003|Period Average
CHF|USD|2021-09-30|1.08530708736361622793397177919175950466E00|300000007815003|Period Average
JPY|USD|2021-12-31|8.78881488029044403565947734636999103E-03|300000007815003|Period Average
CHF|USD|2021-12-31|1.08419608661569244317311707700873825508E00|300000007815003|Period Average
ZAR|USD|2021-12-31|6.260637880241172041997135219754931963E-02|300000007815003|Period Average
ZAR|USD|2021-10-31|6.719096064418150956701684702809022592E-02|300000007815003|Period Average
INR|CAD|2021-08-31|1.703377660438071498429014813152986952E-02|300000007815003|Period Average
INR|AED|2021-08-31|4.964511748753860636426755256273870198E-02|300000007815003|Period Average
SGD|USD|2021-11-30|7.3648856454868664962332947840979869636E-01|300000007815003|Period Average
AED|USD|2021-11-30|0.2716627640386334605029745069149345579|300000007815003|Period Average
ZAR|USD|2021-11-30|6.469751611542826961059204908558106107E-02|300000007815003|Period Average
INR|IDR|2021-08-31|1.96078431372549019607843137254901960784E02|300000007815003|Period Average
INR|CNY|2021-08-31|0.0875877679250151659315009262822499968|300000007815003|Period Average
INR|SGD|2021-08-31|1.832798954344795867055073078948944329E-02|300000007815003|Period Average
EUR|USD|2021-08-31|1.17814557304307923218424522853163579584E00|300000007815003|Period Average
SGD|USD|2021-08-31|7.3546074763581490883238501026531473615E-01|300000007815003|Period Average
EUR|GBP|2021-08-31|8.5349652806019325914775082297570559089E-01|300000007815003|Period Average
ZAR|INR|2021-08-31|4.98782258031773487255010998497937181228E00|300000007815003|Period Average
ZAR|USD|2021-08-31|6.723361814083392509618648154603484389E-02|300000007815003|Period Average
CHF|USD|2021-08-31|1.09602165009268572845307802423807161497E00|300000007815003|Period Average
MXN|INR|2021-08-31|3.68667096977360039287820257005722778793E00|300000007815003|Period Average
AED|USD|2021-08-31|0.2715145763702673558093251700803417822|300000007815003|Period Average
CNY|USD|2021-08-31|0.1538959501718376478995060479558685314|300000007815003|Period Average
JPY|USD|2021-08-31|0.0091091265822193062814937348356498407|300000007815003|Period Average
INR|NZD|2021-08-31|1.941722639965736253558696779988473037E-02|300000007815003|Period Average
INR|AUD|2021-08-31|1.848563308390552769918945667510084521E-02|300000007815003|Period Average
INR|PHP|2021-08-31|6.8119891008174386920980926430517711172E-01|300000007815003|Period Average
USD|GBP|2021-08-31|7.2442409049073402113044521897711025755E-01|300000007815003|Period Average
INR|CHF|2021-08-31|1.229813845531680491359725458619980983E-02|300000007815003|Period Average
GBP|SGD|2021-08-31|1.87688112874534984166152193216398671534E00|300000007815003|Period Average
INR|SEK|2021-08-31|1.1785503830288744843842074248674130819E-01|300000007815003|Period Average
USD|PLN|2021-08-31|3.89343300106516540043140795025002458703E00|300000007815003|Period Average
INR|EUR|2021-08-31|1.144117464736975420840984480631234867E-02|300000007815003|Period Average
INR|USD|2021-08-31|1.347933042519016978706001745698108662E-02|300000007815003|Period Average
INR|MYR|2021-08-31|5.711643093688475197981213808426991005E-02|300000007815003|Period Average
INR|JPY|2021-08-31|1.47976304690468115655870691829518375706E00|300000007815003|Period Average
GBP|PLN|2021-08-31|5.37486885790287742045595861750869657812E00|300000007815003|Period Average
USD|KRW|2021-08-31|1.16279069767441860465116279069767441861E03|300000007815003|Period Average
INR|DKK|2021-08-31|8.613264427217915590008613264427217916E-02|300000007815003|Period Average
GBP|CHF|2021-08-31|1.25942907787738896221494885137360325065E00|300000007815003|Period Average
USD|DKK|2021-08-31|6.28832901603912517823168138385093470792E00|300000007815003|Period Average
ZAR|USD|2021-09-30|6.871981640978775520486810079929873901E-02|300000007815003|Period Average
MXN|INR|2021-10-31|3.65260000122069892040795757920033942297E00|300000007815003|Period Average
INR|PHP|2021-09-30|6.8775790921595598349381017881705639615E-01|300000007815003|Period Average
USD|GBP|2021-09-30|7.2852290967416718156844615162617641971E-01|300000007815003|Period Average
INR|CHF|2021-09-30|1.252852222541169025656875390969527852E-02|300000007815003|Period Average
INR|SEK|2021-09-30|1.1844832691738229197512585134734971869E-01|300000007815003|Period Average
INR|AED|2021-09-30|5.007083353082313220255202155940737137E-02|300000007815003|Period Average
USD|PLN|2021-09-30|3.876027027489950363094002450121956671|300000007815003|Period Average
INR|MYR|2021-09-30|5.680250732765551109709773058890799819E-02|300000007815003|Period Average
GBP|PLN|2021-09-30|5.32088244004558697955803696918258225522E00|300000007815003|Period Average
INR|JPY|2021-09-30|1.49581918537687164375570281064424932314E00|300000007815003|Period Average
USD|KRW|2021-09-30|1.19047619047619047619047619047619047619E03|300000007815003|Period Average
USD|DKK|2021-09-30|6.41295897916159000801478787297657196022E00|300000007815003|Period Average
GBP|CHF|2021-09-30|1.26469372228560452619819811826044004004E00|300000007815003|Period Average
USD|AUD|2021-09-30|1.36799783485341080348848038914022634309E00|300000007815003|Period Average
USD|LKR|2021-09-30|2.01547644049124416569957388797095134116E02|300000007815003|Period Average
USD|MXN|2021-09-30|2.00794177113435517891654714895259432201E01|300000007815003|Period Average
GBP|CZK|2021-09-30|2.9661735492126307144482817831650608248E01|300000007815003|Period Average
USD|CAD|2021-09-30|1.26936483651785532879878809778639350416E00|300000007815003|Period Average
INR|KES|2021-09-30|1.51224159571733180092851633977044172577E00|300000007815003|Period Average
MXN|INR|2021-11-30|3.59741999513305048858449599399403536973E00|300000007815003|Period Average
EUR|USD|2021-11-30|1.14522001182964172979523061925821830008E00|300000007815003|Period Average
CNY|USD|2021-11-30|1.5609443647972235430135621127653706725E-01|300000007815003|Period Average
USD|LKR|2022-08-31|3.57142857142857142857142857142857142857E02|300000007815003|Period Average
USD|MXN|2022-08-31|2.02250677903822198031243361121497807036E01|300000007815003|Period Average
GBP|CZK|2022-08-31|2.91803158810046560987429207459410837167E01|300000007815003|Period Average
INR|THB|2022-08-31|4.5300510437771018372847386845378207155E-01|300000007815003|Period Average
USD|CAD|2022-08-31|1.29351423605937862613271133718221598707E00|300000007815003|Period Average
INR|KES|2022-08-31|1.51636697978189086862122488461084157991E00|300000007815003|Period Average
INR|GBP|2022-08-31|1.047435480969775878509200401821933618E-02|300000007815003|Period Average
USD|MXN|2022-02-28|2.05543085941675093933190275345517927468E01|300000007815003|Period Average
USD|CAD|2022-02-28|1.27383798464084881307515305650628488924E00|300000007815003|Period Average
INR|CAD|2022-02-28|1.701256243983415850629535735646675533E-02|300000007815003|Period Average
INR|NZD|2022-02-28|2.015197612796907880782924424547726681E-02|300000007815003|Period Average
INR|IDR|2022-02-28|1.93905811803163107945620278514673725355E02|300000007815003|Period Average
INR|SGD|2022-02-28|1.801656880742412080309441357910635912E-02|300000007815003|Period Average
USD|KES|2022-02-28|1.12775654713424656051169472261812742341E02|300000007815003|Period Average
INR|PHP|2022-02-28|6.8399452804377564979480164158686730506E-01|300000007815003|Period Average
INR|AUD|2022-02-28|1.874066104485803402124920834598600474E-02|300000007815003|Period Average
USD|GBP|2022-02-28|7.3970527773198858277034987230427106722E-01|300000007815003|Period Average
INR|CHF|2022-02-28|1.232247060650047188395966298690560276E-02|300000007815003|Period Average
INR|SEK|2022-02-28|1.2618296529968454258675078864353312303E-01|300000007815003|Period Average
GBP|SGD|2022-02-28|1.82366841080550596641478638809302530375E00|300000007815003|Period Average
INR|AED|2022-02-28|0.0490837466817166203622216958066743103|300000007815003|Period Average
CNY|USD|2022-09-30|1.4289636972745831669990415030232504207E-01|300000007815003|Period Average
ZAR|INR|2022-09-30|4.57267334195276161393639627211525448765E00|300000007815003|Period Average
JPY|USD|2022-09-30|6.99251800573386476470176910705545067E-03|300000007815003|Period Average
CHF|USD|2022-09-30|1.02912000010538188801079110533230500919E00|300000007815003|Period Average
USD|AUD|2021-08-31|1.37140028202682231847757760813166201915E00|300000007815003|Period Average
USD|LKR|2021-08-31|2.00514962526761228186227870416804437156E02|300000007815003|Period Average
INR|USD|2021-09-30|1.359742555471139126840009931869646464E-02|300000007815003|Period Average
INR|NZD|2022-08-31|2.016197480130057794363270049990707215E-02|300000007815003|Period Average
INR|CAD|2022-01-31|1.700994286068302477082658774281792942E-02|300000007815003|Period Average
INR|CHF|2022-01-31|1.233900730043499416864746180128895262E-02|300000007815003|Period Average
INR|MYR|2022-01-31|5.644011784911079342160287445682277508E-02|300000007815003|Period Average
INR|JPY|2022-01-31|1.54578772805460427134692855185945085845E00|300000007815003|Period Average
USD|AUD|2022-01-31|1.39082141786374283626309100054550936734E00|300000007815003|Period Average
USD|LKR|2022-01-31|2.04368666359568684017021457483755756554E02|300000007815003|Period Average
INR|SGD|2022-08-31|1.744986835782666132015264088075399013E-02|300000007815003|Period Average
INR|CNY|2022-08-31|8.554766096646176496226366064231141184E-02|300000007815003|Period Average
USD|KES|2022-08-31|1.18554278001483114017798553756362659907E02|300000007815003|Period Average
INR|PHP|2022-08-31|7.0716356693303161021144190651297645145E-01|300000007815003|Period Average
INR|AUD|2022-08-31|1.811688958825960623748493193382221265E-02|300000007815003|Period Average
USD|GBP|2022-08-31|8.3245165049223099180067756369851768531E-01|300000007815003|Period Average
INR|CHF|2022-08-31|1.203378683634163946773218333601466361E-02|300000007815003|Period Average
INR|SEK|2022-08-31|1.3364517206815903775476110925492816572E-01|300000007815003|Period Average
GBP|SGD|2022-08-31|1.6658104595249262157159278630975262743E00|300000007815003|Period Average
USD|PLN|2022-08-31|4.66850199796946306699516985578885284224E00|300000007815003|Period Average
INR|MYR|2022-08-31|5.626220073250707272969341357398891067E-02|300000007815003|Period Average
INR|EUR|2022-08-31|1.241484070126952867384781127933879903E-02|300000007815003|Period Average
GBP|PLN|2022-08-31|5.60815770695801210460272943651766247769E00|300000007815003|Period Average
SGD|USD|2021-10-31|7.3726037262935198955174653391817878781E-01|300000007815003|Period Average
EUR|USD|2021-10-31|1.15905046070598370904042877653116053963E00|300000007815003|Period Average
INR|PLN|2021-08-31|5.248107675383190975526179342817367149E-02|300000007815003|Period Average
INR|THB|2021-08-31|4.4918357269734497337462126918624183597E-01|300000007815003|Period Average
INR|GBP|2021-08-31|9.76470524868100997971234061066740225E-03|300000007815003|Period Average
USD|CAD|2021-08-31|1.26369602439145628007608385201894616484E00|300000007815003|Period Average
GBP|CZK|2021-08-31|2.99738897446434410984591322498971146235E01|300000007815003|Period Average
USD|MXN|2021-08-31|2.01233156784777114155545180868361318158E01|300000007815003|Period Average
INR|KES|2021-08-31|1.48741693170601908785489388699188030401E00|300000007815003|Period Average
MXN|INR|2021-09-30|3.6626100062168409723523415296514174656E00|300000007815003|Period Average
SGD|USD|2021-09-30|7.4084483108583014673375715969669403669E-01|300000007815003|Period Average
EUR|USD|2021-09-30|1.17799126408746500320478413351315291447E00|300000007815003|Period Average
EUR|GBP|2021-09-30|8.5820173243158369875262729663816171926E-01|300000007815003|Period Average
AED|USD|2021-09-30|2.7156428170575638794495347256030692908E-01|300000007815003|Period Average
CNY|USD|2021-09-30|1.5441867338370436281110060721665799617E-01|300000007815003|Period Average
ZAR|INR|2021-09-30|5.05380666666639713031111112548638340741E00|300000007815003|Period Average
GBP|SGD|2022-01-31|1.83483605794867310344280931602045636703E00|300000007815003|Period Average
INR|AED|2022-01-31|0.0494929921795900338564979348195258951|300000007815003|Period Average
MXN|INR|2022-02-28|3.6429321477075508861519879670162511786E00|300000007815003|Period Average
SGD|USD|2022-02-28|7.4127833665609618089976248863896436087E-01|300000007815003|Period Average
AED|USD|2022-02-28|2.7209264236408105898848221505352435042E-01|300000007815003|Period Average
ZAR|INR|2022-02-28|4.87946784874963221621023530740874342378E00|300000007815003|Period Average
CHF|USD|2022-02-28|1.08379813018659655949389046357712517155E00|300000007815003|Period Average
JPY|USD|2022-02-28|8.68652111441547532506291047873214234E-03|300000007815003|Period Average
ZAR|USD|2022-02-28|6.516418249692495273021154659749968303E-02|300000007815003|Period Average
EUR|USD|2022-02-28|1.13172823441416299578730687971550271598E00|300000007815003|Period Average
EUR|GBP|2022-02-28|8.3714795565614554240471088470001892139E-01|300000007815003|Period Average
CNY|USD|2022-02-28|1.5732242347593433043560600416366159272E-01|300000007815003|Period Average
INR|MYR|2022-02-28|5.596922813180574795140969445832513951E-02|300000007815003|Period Average
INR|EUR|2022-02-28|1.180076266702971917558336492892147932E-02|300000007815003|Period Average
INR|USD|2022-02-28|1.335524228956424750376321646679834969E-02|300000007815003|Period Average
INR|JPY|2022-02-28|1.53748160445541013224300549880603329798E00|300000007815003|Period Average
USD|COP|2022-02-28|4.95574519540503305482045335157047565242E03|300000007815003|Period Average
USD|KRW|2022-02-28|1.20481927710843373493975903614457831325E03|300000007815003|Period Average
INR|DKK|2022-02-28|8.833922261484098939929328621908127208E-02|300000007815003|Period Average
USD|DKK|2022-02-28|6.65591873346865304219182226002665735388E00|300000007815003|Period Average
USD|AUD|2022-02-28|1.4032634263371100451794271764468049013E00|300000007815003|Period Average
INR|PLN|2022-02-28|5.384114248655950369028105902301109805E-02|300000007815003|Period Average
INR|COP|2022-02-28|5.28900638240267183677618559292644055212E01|300000007815003|Period Average
GBP|CZK|2022-02-28|5.85224866422277932898456246444137135064E00|300000007815003|Period Average
INR|THB|2022-02-28|4.3829578072208656583082577231400439269E-01|300000007815003|Period Average
INR|GBP|2022-02-28|9.87890403865363831006425322169534251E-03|300000007815003|Period Average
SGD|USD|2022-03-31|7.3353721349779508579698084342553331528E-01|300000007815003|Period Average
EUR|GBP|2022-03-31|8.3616043706306723791419661912156688673E-01|300000007815003|Period Average
CHF|USD|2022-03-31|1.07553538922876625790453037866323898414E00|300000007815003|Period Average
ZAR|USD|2022-09-30|5.725943266885729536960495119290989564E-02|300000007815003|Period Average
MXN|INR|2022-01-31|3.6247258017265489673977191275153055225E00|300000007815003|Period Average
SGD|USD|2022-01-31|7.3928245025072494462158994982236436268E-01|300000007815003|Period Average
EUR|USD|2022-01-31|1.1336516993096609838626630484192571564E00|300000007815003|Period Average
MXN|INR|2022-09-30|3.96908667318779668898075287072826401822E00|300000007815003|Period Average
SGD|USD|2022-09-30|7.0848247160945659845022406622513264428E-01|300000007815003|Period Average
EUR|USD|2022-09-30|0.9937344901274634809680079761582108146|300000007815003|Period Average
EUR|GBP|2022-09-30|8.6940758018889745428270882568228739931E-01|300000007815003|Period Average
AED|USD|2022-09-30|0.2715518692987919254205905465982690001|300000007815003|Period Average
INR|CAD|2022-09-30|1.661870600347881001404010270947282846E-02|300000007815003|Period Average
INR|IDR|2022-09-30|1.88560665528640196646146866508288278334E02|300000007815003|Period Average
INR|SGD|2022-09-30|1.767377845661409767457176890341263761E-02|300000007815003|Period Average
INR|CNY|2022-09-30|8.762846695818852477236650174822691048E-02|300000007815003|Period Average
INR|AUD|2022-09-30|1.867293330308318138233857949394483455E-02|300000007815003|Period Average
INR|CHF|2022-09-30|1.216648274373678523257212322329596438E-02|300000007815003|Period Average
AED|USD|2022-01-31|2.7182357767360920203183220613681646609E-01|300000007815003|Period Average
EUR|GBP|2022-01-31|8.3573728776538284941708197523830261078E-01|300000007815003|Period Average
CNY|USD|2022-01-31|1.5693837060930399434504722487673841836E-01|300000007815003|Period Average
ZAR|INR|2022-01-31|4.78231934453913649294158358662090688461E00|300000007815003|Period Average
JPY|USD|2022-01-31|0.0087030225139411933531208618379005696|300000007815003|Period Average
ZAR|USD|2022-01-31|6.433817561572901526312297468409370295E-02|300000007815003|Period Average
INR|COP|2021-12-31|5.34473543559593800106894708711918760021E01|300000007815003|Period Average
INR|CNY|2022-02-28|8.489134208304264804605865335188298577E-02|300000007815003|Period Average
USD|PLN|2022-02-28|4.0314494175351802921627675932502974353E00|300000007815003|Period Average
GBP|PLN|2022-02-28|5.45035097344331204137374504783154434556E00|300000007815003|Period Average
GBP|CHF|2022-02-28|1.24735024296455576824166126685628111703E00|300000007815003|Period Average
USD|LKR|2022-02-28|2.04741862483490128063987564798240202744E02|300000007815003|Period Average
INR|KES|2022-02-28|1.53043098096490655339942895396110691873E00|300000007815003|Period Average
INR|JPY|2022-08-31|1.70000877442528831868312805109712293269E00|300000007815003|Period Average
INR|DKK|2022-08-31|0.0933053417308140891066013529274550968|300000007815003|Period Average
USD|DKK|2022-08-31|7.41360001495767939017861393762437148055E00|300000007815003|Period Average
USD|COP|2022-08-31|5000|300000007815003|Period Average
USD|KRW|2022-08-31|1.42857142857142857142857142857142857143E03|300000007815003|Period Average
USD|AUD|2022-08-31|1.43987812088291149276821357774369791048E00|300000007815003|Period Average
INR|PLN|2022-08-31|5.873982236611322297774432539672710086E-02|300000007815003|Period Average
USD|COP|2022-01-31|4.69697467860950761614444136531659957821E03|300000007815003|Period Average
USD|KRW|2022-01-31|1.20481927710843373493975903614457831325E03|300000007815003|Period Average
INR|DKK|2022-01-31|0.0892657888864092836420441865654987726|300000007815003|Period Average
USD|DKK|2022-01-31|6.66056683075550303358180533491687865697E00|300000007815003|Period Average
GBP|CHF|2022-01-31|1.24411075292886065233006517050239282309E00|300000007815003|Period Average
INR|PLN|2022-01-31|5.407706156374358804698433363678514199E-02|300000007815003|Period Average
INR|COP|2022-01-31|5.43002278057457134449916157733256538331E01|300000007815003|Period Average
USD|MXN|2022-01-31|2.05062711253041848993049809527500652612E01|300000007815003|Period Average
GBP|CZK|2022-01-31|2.94014067632291188710047971923303019895E01|300000007815003|Period Average
INR|THB|2022-01-31|4.4911849628681694514978367055637402486E-01|300000007815003|Period Average
USD|CAD|2022-01-31|1.26434909471504834690136269800626637204E00|300000007815003|Period Average
INR|KES|2022-01-31|1.53475223592221193010551691738358729329E00|300000007815003|Period Average
INR|GBP|2022-01-31|9.91804178563837160559532595539197258E-03|300000007815003|Period Average
INR|NZD|2022-04-30|1.935115699475298815762388251695700718E-02|300000007815003|Period Average
USD|KES|2022-04-30|1.14528370452550838857322961185991668519E02|300000007815003|Period Average
INR|AUD|2022-04-30|0.0177362880028931603258684150897895687|300000007815003|Period Average
GBP|SGD|2022-04-30|1.7788658966064118121904054011007903229E00|300000007815003|Period Average
INR|EUR|2022-04-30|1.209212019051909739539838789447361441E-02|300000007815003|Period Average
USD|KRW|2022-04-30|1.2658227848101265822784810126582278481E03|300000007815003|Period Average
USD|LKR|2022-04-30|3.54006486106838449494071630380411829906E02|300000007815003|Period Average
INR|CAD|2022-04-30|1.657169520119768639242328360780259026E-02|300000007815003|Period Average
INR|IDR|2022-04-30|1.92184509428860309344030066882131126338E02|300000007815003|Period Average
INR|SGD|2022-04-30|0.0179439703105082061179303923414458586|300000007815003|Period Average
INR|CNY|2022-04-30|8.438460140916225538919788650023526047E-02|300000007815003|Period Average
INR|PHP|2022-04-30|6.8681318681318681318681318681318681319E-01|300000007815003|Period Average
USD|GBP|2022-04-30|7.6798515579309623138694184748280051356E-01|300000007815003|Period Average
INR|CHF|2022-04-30|1.236503002940836793394038893485033063E-02|300000007815003|Period Average
INR|SEK|2022-04-30|0.1277955271565495207667731629392971246|300000007815003|Period Average
INR|AED|2022-04-30|4.842285157517553258274004053594088659E-02|300000007815003|Period Average
USD|PLN|2022-04-30|4.28423709300529489719171942997402904043E00|300000007815003|Period Average
INR|MYR|2022-04-30|5.599296428694211143366212810711265036E-02|300000007815003|Period Average
INR|USD|2022-04-30|1.313398857400494663546636370796429147E-02|300000007815003|Period Average
GBP|PLN|2022-04-30|5.57893579066114601215856529409318178452E00|300000007815003|Period Average
INR|JPY|2022-04-30|1.65089148230843687118007752101038824621E00|300000007815003|Period Average
INR|IDR|2022-08-31|1.8937080602843023910904823179744141104E02|300000007815003|Period Average
INR|AED|2022-08-31|4.629045467665452908879928055708632817E-02|300000007815003|Period Average
INR|USD|2022-08-31|1.258196030964580271012372686199470304E-02|300000007815003|Period Average
GBP|CHF|2022-08-31|1.14876433985150375991889512388009850778E00|300000007815003|Period Average
INR|COP|2022-08-31|5.45678591162647907546331113621960201914E01|300000007815003|Period Average
MXN|INR|2022-08-31|3.9293967716995602560990632990023116209E00|300000007815003|Period Average
EUR|USD|2022-08-31|1.01348593642422585135185149296522080918E00|300000007815003|Period Average
AED|USD|2022-08-31|0.2718050240233525048171195787712294955|300000007815003|Period Average
ZAR|INR|2022-08-31|4.74385484601138819282043185872344858513E00|300000007815003|Period Average
JPY|USD|2022-08-31|7.40143261463559951346978764997472022E-03|300000007815003|Period Average
ZAR|USD|2022-08-31|5.968933804195223222363307191371029469E-02|300000007815003|Period Average
ZAR|INR|2022-04-30|5.09593998817232328745203764982382061476E00|300000007815003|Period Average
CHF|USD|2022-04-30|1.062219605824261844236960404297267625|300000007815003|Period Average
MXN|INR|2022-04-30|3.78337666995834309334165696378733075258E00|300000007815003|Period Average
EUR|USD|2022-04-30|1.0861965997075993511878333189781590716E00|300000007815003|Period Average
SGD|USD|2022-04-30|7.3195188058453346341230818178981469034E-01|300000007815003|Period Average
EUR|GBP|2022-04-30|8.3419276947116934148506618886262609988E-01|300000007815003|Period Average
AED|USD|2022-04-30|2.7123585106014879933150083806575316698E-01|300000007815003|Period Average
CNY|USD|2022-04-30|1.5564776908672750520512950154241966219E-01|300000007815003|Period Average
JPY|USD|2022-04-30|7.95619666913635497886439537322594954E-03|300000007815003|Period Average
ZAR|USD|2022-04-30|6.693315826974712302075940203447832469E-02|300000007815003|Period Average
INR|NZD|2022-01-31|1.994721452398818008654055137360319157E-02|300000007815003|Period Average
INR|IDR|2022-01-31|1.94846011248849921418603663338826691877E02|300000007815003|Period Average
INR|CNY|2022-01-31|8.572368764342162293096986040008908063E-02|300000007815003|Period Average
INR|SGD|2022-01-31|1.819786004874329934161181441455526224E-02|300000007815003|Period Average
USD|KES|2022-01-31|1.12808375796286122652034668270049714651E02|300000007815003|Period Average
INR|PHP|2022-01-31|6.8306010928961748633879781420765027322E-01|300000007815003|Period Average
INR|AUD|2022-01-31|1.871164301818024227363472302859190192E-02|300000007815003|Period Average
USD|GBP|2022-01-31|7.3720529472844376166488692161691464352E-01|300000007815003|Period Average
INR|SEK|2022-01-31|1.2562814070351758793969849246231155779E-01|300000007815003|Period Average
INR|CNY|2022-05-31|8.678727395190270280105848571219416578E-02|300000007815003|Period Average
MXN|INR|2022-05-31|3.83784999344974952367964000045977442922E00|300000007815003|Period Average
SGD|USD|2022-05-31|7.2043238576648305784517612940773069135E-01|300000007815003|Period Average
EUR|USD|2022-05-31|1.05371698286367045923574042108671788141E00|300000007815003|Period Average
AED|USD|2022-05-31|2.7148632915223427694281994355210634563E-01|300000007815003|Period Average
CNY|USD|2022-05-31|1.4912291082147884419696211622744502832E-01|300000007815003|Period Average
ZAR|INR|2022-05-31|4.83288065431752570081227820007730579237E00|300000007815003|Period Average
JPY|USD|2022-05-31|7.73748827911734874815556269086091354E-03|300000007815003|Period Average
ZAR|USD|2022-05-31|6.253450501558904227854639636194410944E-02|300000007815003|Period Average
INR|NZD|2022-06-30|0.0201389155529529345788031110476718265|300000007815003|Period Average
INR|AED|2022-06-30|4.721907953015127104318279261191394039E-02|300000007815003|Period Average
USD|COP|2022-06-30|4.96689564055569628426537130028360974108E03|300000007815003|Period Average
USD|AUD|2022-06-30|1.41972749171275248809940404894127769148E00|300000007815003|Period Average
USD|LKR|2022-06-30|3.62591835447122870044910624738480638684E02|300000007815003|Period Average
CHF|USD|2022-05-31|1.01919761234124537187205424499097548417E00|300000007815003|Period Average
INR|CAD|2022-06-30|1.642484549237771349355684592452262533E-02|300000007815003|Period Average
INR|SGD|2022-06-30|1.775859008055127221174589421623759678E-02|300000007815003|Period Average
INR|IDR|2022-06-30|1.90355342027623225102996516687596236523E02|300000007815003|Period Average
INR|CNY|2022-06-30|8.603448144837487132155993382182949061E-02|300000007815003|Period Average
USD|KES|2022-06-30|1.16276081742550569340020448311735244943E02|300000007815003|Period Average
USD|COP|2022-04-30|4.95866948980249619422116657658417093526E03|300000007815003|Period Average
INR|DKK|2022-04-30|9.203865623561895996318453750575241601E-02|300000007815003|Period Average
USD|DKK|2022-04-30|7.03451451484490432536188479574172135597E00|300000007815003|Period Average
GBP|CHF|2022-04-30|1.22580460294139365432141526339334212369E00|300000007815003|Period Average
USD|AUD|2022-04-30|1.35035301529432916158918741444576840706E00|300000007815003|Period Average
INR|PLN|2022-04-30|5.627123183916331430802984851221676579E-02|300000007815003|Period Average
INR|COP|2022-04-30|4.97925319467640157139255720153621911263E01|300000007815003|Period Average
USD|MXN|2022-04-30|2.01241656998849763061091674409271718317E01|300000007815003|Period Average
GBP|CZK|2022-04-30|2.9357705082358931529846452156570043022E01|300000007815003|Period Average
USD|CAD|2022-04-30|1.26172580460469053027897913280646725521E00|300000007815003|Period Average
INR|THB|2022-04-30|4.4462097537324137948500421211903330328E-01|300000007815003|Period Average
INR|KES|2022-04-30|1.53222264138215540752926269061908807695E00|300000007815003|Period Average
INR|GBP|2022-04-30|1.008694272129283192526473746292998998E-02|300000007815003|Period Average
INR|CAD|2022-05-31|1.669004106918405894121383664488783208E-02|300000007815003|Period Average
INR|NZD|2022-05-31|2.026846938800583127999060682919114911E-02|300000007815003|Period Average
INR|IDR|2022-05-31|1.91938579654510556621880998080614203455E02|300000007815003|Period Average
INR|SGD|2022-05-31|1.796021441735888574849870145620258266E-02|300000007815003|Period Average
USD|KES|2022-05-31|1.15260276145179999668050404701881600956E02|300000007815003|Period Average
INR|PHP|2022-05-31|0.6765899864682002706359945872801082544|300000007815003|Period Average
INR|AUD|2022-05-31|1.835292304058705635880374768883498383E-02|300000007815003|Period Average
USD|GBP|2022-05-31|8.0299598444192068159840911720355941782E-01|300000007815003|Period Average
INR|CHF|2022-05-31|1.269777579410302594346061372159745638E-02|300000007815003|Period Average
GBP|SGD|2022-05-31|1.72821811694301041417670041013692143306E00|300000007815003|Period Average
INR|AED|2022-05-31|4.766856238485363806708847443009238891E-02|300000007815003|Period Average
USD|PLN|2022-05-31|4.43888760819583246425462574369178473808E00|300000007815003|Period Average
INR|EUR|2022-05-31|1.228160240522901504005030544345181805E-02|300000007815003|Period Average
INR|USD|2022-05-31|1.293917544050221384750136413262653688E-02|300000007815003|Period Average
GBP|PLN|2022-05-31|5.52621867199759613908743042166026608047E00|300000007815003|Period Average
USD|COP|2022-05-31|4.95866948980249619422116657658417093526E03|300000007815003|Period Average
USD|KRW|2022-05-31|1.23456790123456790123456790123456790124E03|300000007815003|Period Average
INR|DKK|2022-05-31|8.930564858227282875641884349185085957E-02|300000007815003|Period Average
USD|DKK|2022-05-31|6.93413709042817194005596583650507120142E00|300000007815003|Period Average
USD|AUD|2022-05-31|1.4181606283351264627226034089084321067E00|300000007815003|Period Average
INR|PLN|2022-05-31|5.743424195837605744544852766697578178E-02|300000007815003|Period Average
USD|LKR|2022-05-31|3.63336445915553343240307091964087825686E02|300000007815003|Period Average
USD|MXN|2022-05-31|2.0135147512808923752404614822782814708E01|300000007815003|Period Average
INR|THB|2022-05-31|4.4761400077545186631140211862026876712E-01|300000007815003|Period Average
USD|CAD|2022-05-31|1.28967160434206119881243427591690847042E00|300000007815003|Period Average
INR|KES|2022-05-31|1.51898734254125941394494147541516024072E00|300000007815003|Period Average
INR|GBP|2022-05-31|1.039203969759164480008313631758073316E-02|300000007815003|Period Average
